"id","account_type","actions","device_id","duration","end_date","end_date_when_not_saved","installer_package","ip","ip_address","os_version","referrer","screen_views","start_date","user_agent","version"
"aMHRN0q54gNgFdP","","","2047358982.1667950602534","7516","","","","92.184.124.75","","","","[{""M"":{""duration"":{""N"":""127""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""16:33:00""}}},{""M"":{""duration"":{""N"":""10""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""16:33:10""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""16:33:17""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""16:33:17""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""16:33:22""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""16:33:35""}}},{""M"":{""duration"":{""N"":""150""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""16:35:54""}}},{""M"":{""duration"":{""N"":""155""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""16:35:57""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""16:36:02""}}}]","2023-01-18T15:30:53.478Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"iwg8CTjErjiT2WW","","","2047358982.1667950602534","76","","","","178.249.212.31","","","","[{""M"":{""duration"":{""N"":""28""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:30:10""}}},{""M"":{""duration"":{""N"":""11""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:30:21""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:30:29""}}}]","2023-01-01T21:29:42.291Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"FYCTPNf56b4zN2J","","","9729819935.1679976091210","8","2023-03-28T04:06:20.296Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:06:12.475Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"UwinG2bg74BoKFr","hotel","","4UMwIlcDR","35","","2022-11-18T00:24:06.942Z","appstore","80.9.240.131","192.168.1.12","15.3.1","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""01:23:35""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""01:23:42""}}},{""M"":{""duration"":{""N"":""25""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""01:23:57""}}}]","2022-11-18T00:23:31.782Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.9"
"Ux0bJy66T5ulPoT","","","3149623205.1681952784345","25","","","","173.252.127.9","","","https://www.facebook.com/","","2023-04-20T01:06:24.197Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36""","0.1.0"
"kViug49c0v4oSkq","","","9729819935.1679976091210","60","2023-03-28T04:05:34.071Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:04:33.628Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"NVDvPFmlwKCIIs6","","[{""M"":{""action"":{""S"":""login""},""log_time"":{""S"":""Sat Feb 11 10:09:50 2023""}}}]","6864572312.1668906081515","149","2023-02-11T09:11:05.328Z","","com.android.vending","92.184.107.153","","11","","[{""M"":{""duration"":{""N"":""11""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Feb 11 10:08:50 2023""}}}]","2023-02-11T09:08:36.025Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"Cc2nSNyX35x6QiP","hotel","","6864572312.1668906081515","4","2023-02-25T16:27:03.104Z","","com.android.vending","92.184.117.205","","11","","","2023-02-25T16:26:58.692Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"lHXgLQCnPPFA361","hotel","","5752083506.1668813242600","31","2022-12-08T13:20:44.177Z","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""27""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""14:20:42""}}}]","2022-12-08T13:20:13.293Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"NklNuo57fL5aUgo","","","2047358982.1667950602534","8","","","","37.24.81.254","","","https://www.atsight.ch/george6paris/","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:28:55""}}}]","2023-02-02T21:28:53.087Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"U0tXrwe6H0OjHqh","","","5904789064.1679981429172","2","2023-03-28T05:31:56.055Z","","unknown","34.69.234.64","","9","","","2023-03-28T05:31:53.965Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"lenP28QMYk5CTIt","hotel","[{""M"":{""action"":{""S"":""log_out""},""log_time"":{""S"":""Fri Nov 18 11:54:50 2022""}}}]","UKJEA06Vl","349","","2022-11-18T10:55:28.509Z","com.android.vending","92.184.108.83","10.48.159.92","11","","[{""M"":{""duration"":{""N"":""26""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Nov 18 11:50:08 2022""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""Fri Nov 18 11:50:14 2022""}}},{""M"":{""duration"":{""N"":""11""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Nov 18 11:50:48 2022""}}},{""M"":{""duration"":{""N"":""27""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Nov 18 11:51:16 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Nov 18 11:51:37 2022""}}},{""M"":{""duration"":{""N"":""19""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Fri Nov 18 11:51:57 2022""}}},{""M"":{""duration"":{""N"":""10""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Nov 18 11:52:28 2022""}}},{""M"":{""duration"":{""N"":""10""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""Fri Nov 18 11:52:48 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Fri Nov 18 11:52:52 2022""}}},{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Fri Nov 18 11:53:36 2022""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""Fri Nov 18 11:53:50 2022""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Fri Nov 18 11:54:13 2022""}}},{""M"":{""duration"":{""N"":""82""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Nov 18 11:54:15 2022""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Nov 18 11:54:28 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Nov 18 11:54:54 2022""}}}]","2022-11-18T10:49:39.784Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"uy4bHNgfYZLCiOk","","","2047358982.1667950602534","8","","","","80.9.240.131","","","https://www.upwork.com/","","2023-01-03T21:37:38.742Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"hHAaVrTqvqSnwOu","hotel","","5752083506.1668813242600","149","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""00:16:15""}}},{""M"":{""duration"":{""N"":""13""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""00:16:30""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""00:16:37""}}},{""M"":{""duration"":{""N"":""14""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""00:16:53""}}},{""M"":{""duration"":{""N"":""67""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""00:17:05""}}},{""M"":{""duration"":{""N"":""2""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""00:17:27""}}},{""M"":{""duration"":{""N"":""3""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""00:17:30""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""00:17:34""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""00:17:38""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""00:17:51""}}}]","2022-11-18T23:16:05.111Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"5J7yck0SUr9cuvy","hotel","","UKJEA06Vl","3","","2022-11-18T10:25:01.852Z","com.android.vending","92.184.108.83","10.48.159.92","11","","","2022-11-18T10:24:59.053Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"2tXqopiyATxAXnD","hotel","","6864572312.1668906081515","3","2023-02-28T22:38:10.326Z","","com.android.vending","92.184.110.21","","11","","","2023-02-28T22:38:06.953Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.65 Mobile Safari/537.36""","1.0.13"
"8m2jflgYXLjaOtW","","","2047358982.1667950602534","7","","","","178.249.212.31","","","","","2023-01-01T21:39:12.513Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"sfAmc2um5JW7KC8","hotel","","6864572312.1668906081515","4","2022-12-04T10:56:24.254Z","","com.android.vending","92.184.108.166","","11","","","2022-12-04T10:56:19.985Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36""","1.0.13"
"vzcgTOC5yOjDKEW","","","2047358982.1667950602534","10","","","","178.249.212.31","","","","","2023-01-01T21:39:02.346Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"kZsQo3L6c3mFKH7","","","2047358982.1667950602534","713","","","","92.184.124.75","","","","[{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:27:20""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:27:25""}}},{""M"":{""duration"":{""N"":""11""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:27:36""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:27:41""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""23:30:29""}}},{""M"":{""duration"":{""N"":""102""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""23:32:14""}}},{""M"":{""duration"":{""N"":""594""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:37:36""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:37:40""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:37:43""}}},{""M"":{""duration"":{""N"":""10""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:37:53""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:37:56""}}}]","2023-01-18T22:27:15.204Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"GzwdB1zMKvBbn5h","hotel","","5752083506.1668813242600","2","2022-12-17T12:37:19.860Z","","appstore","80.9.240.131","","15.3.1","","","2022-12-17T12:37:17.378Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"oGu93KUiwm4LU22","","","6998092906.1675343059569","11","","","","185.42.176.69","","","https://entreprise.pole-emploi.fr/","","2023-02-02T13:04:21.885Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"Mol2EXBUOJm9vMf","","","4465346072.1676384921184","8","","","","86.249.148.170","","","https://github.com/","","2023-02-14T14:28:41.592Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"g8qdd9kHElGL6Vp","hotel","","6864572312.1668906081515","28","2023-02-11T09:20:34.226Z","","com.android.vending","92.184.123.172","","11","","[{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Feb 11 10:20:22 2023""}}}]","2023-02-11T09:20:06.746Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"O0TlccjaqbNJGh1","","","4465346072.1676384921184","8","","","","86.249.148.170","","","https://github.com/","","2023-02-14T15:55:39.684Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"k226hv299FbzPE9","","","9729819935.1679976091210","1","2023-03-28T04:06:24.732Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:06:23.810Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"a0ENNcvm6QxCqPd","hotel","","UKJEA06Vl","17","","2022-11-18T10:25:40.593Z","com.android.vending","92.184.108.83","10.48.159.92","11","","","2022-11-18T10:25:23.640Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"B7BoEXRBJhQXVqe","hotel","","6864572312.1668906081515","450","2023-01-29T00:31:40.273Z","","com.android.vending","45.15.176.239","","11","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:24:26 2023""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:24:29 2023""}}},{""M"":{""duration"":{""N"":""16""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:24:34 2023""}}},{""M"":{""duration"":{""N"":""15""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:24:51 2023""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:25:02 2023""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:25:09 2023""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:25:16 2023""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Sun Jan 29 01:25:29 2023""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Sun Jan 29 01:25:39 2023""}}},{""M"":{""duration"":{""N"":""99""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Sun Jan 29 01:27:19 2023""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Jan 29 01:27:31 2023""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:28:09 2023""}}},{""M"":{""duration"":{""N"":""171""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Jan 29 01:28:09 2023""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""Sun Jan 29 01:28:44 2023""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:28:49 2023""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:28:52 2023""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:28:57 2023""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:28:58 2023""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:29:00 2023""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:29:02 2023""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:29:07 2023""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""post_categories_sorter""},""log_time"":{""S"":""Sun Jan 29 01:29:10 2023""}}},{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Sun Jan 29 01:31:22 2023""}}}]","2023-01-29T00:24:10.178Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.85 Mobile Safari/537.36""","1.0.13"
"leszy4OzkepwRN0","hotel","","6864572312.1668906081515","5","2023-01-29T11:48:13.821Z","","com.android.vending","92.184.102.32","","11","","","2023-01-29T11:48:08.987Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.85 Mobile Safari/537.36""","1.0.13"
"s6wsAqKiOAwwYtU","","","2047358982.1667950602534","116","","","","178.249.212.31","","","https://www.atsight.ch/ap/","[{""M"":{""duration"":{""N"":""21""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:31:26""}}}]","2023-01-01T21:30:58.553Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"E0SIMXbLWBaDt46","","","2597661012.1680312785801","459","","","","86.249.148.170","","","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""03:33:12""}}},{""M"":{""duration"":{""N"":""133""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""03:35:25""}}}]","2023-04-01T01:33:05.944Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""","0.1.0"
"MW3VXGojq6IINma","","","7124844732.1678671274185","63","2023-03-13T01:37:36.691Z","","unknown","108.177.29.88","","12","","[{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Sun Mar 12 18:37:19 2023""}}}]","2023-03-13T01:36:34.001Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"NlXC1yMiJF7M6hp","hotel","","6864572312.1668906081515","2","2022-12-16T18:33:18.133Z","","com.android.vending","80.9.240.131","","11","","","2022-12-16T18:33:16.554Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36""","1.0.13"
"jiOsNTilV2rYlda","","","9729819935.1679976091210","1","2023-03-28T04:06:11.230Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:06:10.312Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"1xySmTIbfogpf5P","hotel","","6864572312.1668906081515","68","2022-12-04T15:02:07.103Z","","com.android.vending","80.9.240.131","","11","","[{""M"":{""duration"":{""N"":""41""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""Sun Dec  4 16:01:42 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Sun Dec  4 16:01:53 2022""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""Sun Dec  4 16:02:01 2022""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""Sun Dec  4 16:02:04 2022""}}},{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sun Dec  4 16:02:05 2022""}}}]","2022-12-04T15:00:59.423Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36""","1.0.13"
